timestamp,event,detail
2025-10-17T11:26:11,ALERT,Yawning
2025-10-17T11:26:19,ALERT,Yawning
2025-10-17 21:43:55,Eyes Closed,CLOSED,NORMAL,DOWN,0.358,0.004,0.66
2025-10-17 21:43:56,Head Down,CLOSED,NORMAL,DOWN,0.247,0.005,0.74
2025-10-17 21:43:57,Eyes Closed,CLOSED,NORMAL,DOWN,0.218,0.414,0.69
2025-10-17 21:43:57,Head Down,CLOSED,NORMAL,DOWN,0.192,0.854,0.63
2025-10-17 21:43:58,Yawning,CLOSED,YAWN,DOWN,0.179,0.888,0.61
2025-10-17 21:43:58,Eyes Closed,CLOSED,NORMAL,DOWN,0.172,0.876,0.61
2025-10-17 21:43:59,Head Down,CLOSED,NORMAL,DOWN,0.159,0.617,0.67
2025-10-17 21:44:00,Eyes Closed,CLOSED,NORMAL,DOWN,0.182,0.022,0.81
2025-10-17 21:44:00,Head Down,CLOSED,NORMAL,DOWN,0.207,0.013,0.82
2025-10-17 21:44:01,Head Down,CLOSED,NORMAL,DOWN,0.178,0.004,0.82
2025-10-17 21:44:01,Eyes Closed,CLOSED,NORMAL,DOWN,0.182,0.004,0.82
2025-10-17 21:44:02,Head Down,CLOSED,NORMAL,DOWN,0.179,0.003,0.82
2025-10-17 21:44:03,Eyes Closed,CLOSED,NORMAL,DOWN,0.217,0.003,0.83
2025-10-17 21:44:03,Head Down,CLOSED,NORMAL,DOWN,0.157,0.003,0.82
2025-10-17 21:44:04,Eyes Closed,CLOSED,NORMAL,DOWN,0.212,0.003,0.83
2025-10-17 21:44:05,Head Down,CLOSED,NORMAL,DOWN,0.195,0.003,0.82
2025-10-17 21:44:06,Eyes Closed,CLOSED,NORMAL,DOWN,0.197,0.004,0.82
2025-10-17 21:44:06,Head Down,CLOSED,NORMAL,DOWN,0.197,0.004,0.83
2025-10-17 21:44:07,Head Down,CLOSED,NORMAL,DOWN,0.191,0.004,0.82
2025-10-17 21:44:07,Eyes Closed,CLOSED,NORMAL,DOWN,0.196,0.003,0.83
2025-10-17 21:44:08,Head Down,CLOSED,NORMAL,DOWN,0.212,0.003,0.84
2025-10-17 21:44:09,Eyes Closed,CLOSED,NORMAL,DOWN,0.236,0.003,0.85
2025-10-17 21:44:09,Head Down,CLOSED,NORMAL,DOWN,0.224,0.004,0.83
2025-10-17 21:44:10,Eyes Closed,CLOSED,NORMAL,DOWN,0.214,0.004,0.83
2025-10-17 21:44:11,Head Down,CLOSED,NORMAL,DOWN,0.194,0.003,0.82
2025-10-17 21:44:12,Eyes Closed,CLOSED,NORMAL,DOWN,0.170,0.003,0.81
2025-10-17 21:44:12,Head Down,CLOSED,NORMAL,DOWN,0.130,0.003,0.80
2025-10-17 21:44:13,Head Down,CLOSED,NORMAL,DOWN,0.191,0.003,0.82
2025-10-17 21:44:13,Eyes Closed,CLOSED,NORMAL,DOWN,0.216,0.003,0.83
2025-10-17 21:44:14,Head Down,CLOSED,NORMAL,DOWN,0.289,0.002,0.83
2025-10-17 21:44:15,Eyes Closed,CLOSED,NORMAL,DOWN,0.275,0.003,0.83
2025-10-17 21:44:15,Head Down,CLOSED,NORMAL,DOWN,0.237,0.002,0.83
2025-10-17 21:44:16,Eyes Closed,CLOSED,NORMAL,DOWN,0.223,0.003,0.83
2025-10-17 21:44:17,Head Down,CLOSED,NORMAL,DOWN,0.183,0.003,0.82
2025-10-17 21:44:18,Eyes Closed,CLOSED,NORMAL,DOWN,0.191,0.004,0.82
2025-10-17 21:44:18,Head Down,CLOSED,NORMAL,DOWN,0.190,0.003,0.82
2025-10-17 21:44:19,Head Down,CLOSED,NORMAL,DOWN,0.253,0.004,0.84
2025-10-17 21:44:19,Eyes Closed,CLOSED,NORMAL,DOWN,0.253,0.004,0.84
2025-10-17 21:44:20,Head Down,CLOSED,NORMAL,DOWN,0.245,0.004,0.84
2025-10-17 21:44:21,Eyes Closed,CLOSED,NORMAL,DOWN,0.251,0.003,0.84
2025-10-17 21:44:21,Head Down,CLOSED,NORMAL,DOWN,0.214,0.004,0.82
2025-10-17 21:44:22,Eyes Closed,CLOSED,NORMAL,DOWN,0.173,0.004,0.81
